Item_Id,Date,State_of_Country,Market_Category,Product_Category,Grade,Demand,Low_Cap_Price,High_Cap_Price
IT_75800,12/24/2009,17,39,0,3,3.3,11292,16083
IT_75816,12/24/2009,21,24,10,0,35.3,6969,10011
IT_75824,12/25/2009,0,0,0,0,1.2,8888,11775
IT_75841,12/25/2009,17,358,0,3,1.4,5576,15711
IT_75849,12/25/2009,20,94,0,0,0.2,5611,14331
IT_75861,12/25/2009,21,24,10,0,28.4,7304,9824
IT_75868,12/26/2009,23,183,0,2,0,10850,20820
IT_75871,12/26/2009,0,70,0,2,0.2,13352,18044
IT_75885,12/26/2009,4,175,0,2,0,9121,12574
IT_75888,12/26/2009,17,358,0,3,2.7,5867,15523
IT_75905,12/26/2009,3,113,0,0,0.2,4782,11802
IT_75915,12/26/2009,21,24,10,0,23.5,7200,10223
IT_75920,12/26/2009,21,211,0,0,0.8,6238,9107
IT_75921,12/26/2009,21,220,0,0,17.8,6725,9062
IT_75923,12/27/2009,0,0,0,0,2.3,8331,11026
IT_75935,12/27/2009,17,38,0,3,5.7,8704,12552
IT_75959,12/27/2009,21,24,10,0,17.8,6972,9334
IT_75969,12/28/2009,0,256,0,0,0,14774,20417
IT_75987,12/28/2009,20,94,0,2,0.2,4851,11163
IT_75990,12/28/2009,3,416,0,2,0.2,2558,7341
IT_76005,12/28/2009,21,24,10,0,29.7,7252,9532
IT_76009,12/28/2009,21,196,0,0,9,5472,8790
IT_76011,12/28/2009,21,220,0,0,11.6,6877,9295
IT_76023,12/29/2009,4,175,0,2,0,8230,10394
IT_76036,12/29/2009,20,137,0,0,0.1,12646,18350
IT_76041,12/29/2009,9,60,1,3,10.4,552,1367
IT_76051,12/29/2009,21,24,10,0,22.2,7267,10315
IT_76065,12/30/2009,17,358,0,3,0.7,4645,14815
IT_76070,12/30/2009,3,113,0,0,0,5105,10643
IT_76078,12/30/2009,21,220,0,0,11.2,6836,9296
IT_76095,12/31/2009,17,39,0,3,1,8812,14310
IT_76104,12/31/2009,3,430,0,2,3.7,7771,10474
IT_76114,12/31/2009,21,211,0,0,0.6,6875,9699
IT_76134,1/1/2010,17,358,0,3,0.9,6385,14143
IT_76144,1/1/2010,3,63,0,1,0.3,6261,13020
IT_76154,1/1/2010,21,24,10,0,16.9,6707,9548
IT_76181,1/2/2010,4,175,0,0,2,9948,14478
IT_76205,1/2/2010,21,24,10,0,11.9,7426,9972
IT_76215,1/3/2010,23,199,1,0,0.6,10444,13816
IT_76216,1/3/2010,23,204,1,0,8.7,4082,7064
IT_76223,1/3/2010,0,320,0,0,0.2,2670,12550
IT_76232,1/3/2010,17,39,0,3,0.7,9738,15666
IT_76239,1/3/2010,3,416,0,2,1.2,2843,9912
IT_76240,1/3/2010,3,63,0,1,0.3,5845,14320
IT_76255,1/3/2010,21,24,10,0,8.3,7236,9829
IT_76264,1/4/2010,7,27,0,0,94.7,5598,8507
IT_76265,1/4/2010,23,183,0,2,7.7,15907,21206
IT_76268,1/4/2010,23,204,1,0,6.4,3833,7076
IT_76270,1/4/2010,0,0,0,0,1.2,8648,12706
IT_76295,1/4/2010,20,137,0,0,0.1,5821,19237
IT_76296,1/4/2010,3,416,0,2,2.4,2701,8519
IT_76299,1/4/2010,3,62,0,0,1,8837,15037
IT_76306,1/4/2010,21,444,0,2,0.4,6562,10491
IT_76310,1/4/2010,21,24,10,0,5.7,7521,10172
IT_76315,1/4/2010,21,58,10,0,1.3,6732,8646
IT_76317,1/4/2010,21,220,0,0,30.4,6420,9405
IT_76337,1/5/2010,17,358,0,3,3.1,6367,16726
IT_76340,1/5/2010,18,23,10,2,91.3,1979,4628
IT_76347,1/5/2010,3,416,0,2,0.3,2645,8739
IT_76352,1/5/2010,9,60,1,3,54.1,247,1337
IT_76360,1/5/2010,21,24,10,0,11.3,6992,9982
IT_76365,1/5/2010,21,58,10,0,1.2,6797,8556
IT_76367,1/5/2010,21,220,0,0,22.6,6626,9409
IT_76386,1/6/2010,3,416,0,2,0.2,2790,9094
IT_76389,1/6/2010,3,113,0,0,0.2,3543,13427
IT_76396,1/6/2010,21,58,10,0,1,6692,9252
IT_76403,1/7/2010,23,204,1,0,16.9,4735,10307
IT_76416,1/7/2010,18,23,10,2,41.9,1927,4036
IT_76417,1/7/2010,18,23,5,2,0,600,2809
IT_76431,1/7/2010,21,162,0,1,1.6,8364,11466
IT_76434,1/7/2010,21,24,10,0,39.7,7396,9436
IT_76438,1/7/2010,21,58,10,0,0.7,6299,8936
IT_76445,1/8/2010,23,204,1,0,18.8,3885,8550
IT_76447,1/8/2010,0,0,0,2,1.1,9124,11816
IT_76465,1/8/2010,17,358,0,3,2,6369,15773
IT_76474,1/8/2010,20,137,0,0,0.1,7203,20119
IT_76486,1/8/2010,21,24,10,0,50.8,7495,10352
IT_76496,1/9/2010,23,204,1,0,18.1,4170,12813
IT_76499,1/9/2010,0,0,0,0,1.2,8465,11421
IT_76518,1/9/2010,17,358,0,3,1.9,10694,17505
IT_76526,1/9/2010,20,94,0,0,6.1,1788,13170
IT_76527,1/9/2010,20,137,0,0,0.1,4806,17578
IT_76543,1/9/2010,21,24,10,0,33.5,7531,9607
IT_76548,1/9/2010,21,58,10,0,3,6719,9127
IT_76550,1/9/2010,5,90,0,0,11.9,795,2203
IT_76551,1/9/2010,5,126,0,0,0.5,6698,9791
IT_76555,1/10/2010,23,199,1,0,1507.2,10039,13598
IT_76557,1/10/2010,23,192,0,0,1.1,441,7812
IT_76578,1/10/2010,17,358,0,3,0.5,9989,17929
IT_76582,1/10/2010,18,23,5,2,0,585,2577
IT_76588,1/10/2010,20,137,0,0,0.1,5032,17946
IT_76594,1/10/2010,3,113,0,0,0.2,3895,13315
IT_76599,1/10/2010,21,467,0,0,0.2,7117,9990
IT_76600,1/10/2010,21,14,0,0,1.2,7388,10142
IT_76605,1/10/2010,21,24,10,0,30.3,7516,10552
IT_76611,1/10/2010,21,58,10,0,2.6,6595,9217
IT_76613,1/10/2010,5,90,0,0,10.4,588,3219
IT_76615,1/11/2010,23,183,0,2,20.9,12528,22869
IT_76618,1/11/2010,23,204,1,0,23.2,4761,11517
IT_76629,1/11/2010,1,151,0,0,9.8,1440,5338
IT_76633,1/11/2010,11,2,0,1,1.7,6689,10797
IT_76642,1/11/2010,18,23,5,2,0,618,2850
IT_76648,1/11/2010,3,416,0,2,0.7,2634,8813
IT_76651,1/11/2010,3,62,16,0,1,5417,12907
IT_76659,1/11/2010,21,156,10,0,3.4,6242,8596
IT_76670,1/11/2010,5,90,0,0,29.4,688,3162
IT_76676,1/12/2010,23,204,1,0,43.6,4661,9463
IT_76688,1/12/2010,6,216,0,0,0,2205,3261
IT_76694,1/12/2010,17,358,0,3,3.9,1600,17338
IT_76702,1/12/2010,20,137,0,0,0.1,4325,17026
IT_76710,1/12/2010,21,445,0,0,0.7,6967,9852
IT_76714,1/12/2010,21,231,0,2,0.7,6905,8947
IT_76718,1/12/2010,21,58,10,0,2,6762,9075
IT_76719,1/12/2010,21,220,0,0,29.1,7193,8796
IT_76725,1/13/2010,0,256,0,0,0.2,3085,19099
IT_76726,1/13/2010,0,103,0,0,6,10095,18439
IT_76736,1/13/2010,17,358,0,3,0.9,9394,17441
IT_76741,1/13/2010,3,63,0,1,1.1,4276,18425
IT_76752,1/13/2010,5,90,0,0,25.9,549,2828
IT_76754,1/14/2010,23,183,0,2,14,12020,21649
IT_76771,1/14/2010,17,358,0,3,1.2,10821,16057
IT_76775,1/14/2010,18,23,5,2,0,1045,3974
IT_76795,1/14/2010,21,24,10,0,17.2,7806,10414
IT_76801,1/14/2010,5,90,0,0,38,727,2749
IT_76805,1/15/2010,23,199,1,0,1007.7,10189,14274
IT_76806,1/15/2010,23,204,1,0,1.4,3589,9931
IT_76810,1/15/2010,0,0,0,0,8.4,2819,13080
IT_76822,1/15/2010,0,320,0,0,5.3,2180,14016
IT_76826,1/15/2010,1,151,0,0,70,1188,6867
IT_76839,1/15/2010,18,23,10,2,235.5,1832,3624
IT_76840,1/15/2010,18,23,5,2,0,1039,4196
IT_76844,1/15/2010,20,94,0,2,4,1305,14305
IT_76851,1/15/2010,3,423,0,0,36.2,4812,14620
IT_76852,1/15/2010,3,62,16,0,1.1,3875,12637
IT_76861,1/15/2010,21,24,10,0,11.3,8001,10705
IT_76878,1/16/2010,0,0,0,0,3.5,2514,11725
IT_76886,1/16/2010,0,294,0,2,0.2,4027,6727
IT_76906,1/16/2010,17,39,0,3,1.6,11956,18688
IT_76908,1/16/2010,18,23,10,2,479.6,1701,3240
IT_76918,1/16/2010,3,63,0,1,0.5,2998,18623
IT_76921,1/16/2010,3,80,0,2,0.2,6211,11544
IT_76922,1/16/2010,3,113,0,0,0.1,4833,12122
IT_76933,1/16/2010,21,24,10,0,35.3,8344,10030
IT_76938,1/16/2010,21,58,10,0,1.1,6691,8962
IT_76940,1/16/2010,5,90,0,0,25.6,866,3006
IT_76946,1/17/2010,23,204,1,0,10.5,3987,10006
IT_76961,1/17/2010,0,320,0,0,5,3048,16164
IT_76974,1/17/2010,17,358,0,3,1,7106,16324
IT_76979,1/17/2010,18,23,5,2,0,1302,3699
IT_76992,1/17/2010,3,423,0,0,41,4812,13688
IT_77010,1/17/2010,21,58,10,0,1.2,6676,9908
IT_77012,1/17/2010,21,220,0,0,11.1,7318,9671
IT_77013,1/17/2010,5,90,0,0,79.4,730,3649
IT_77025,1/18/2010,0,275,0,0,0.5,811,8339
IT_77030,1/18/2010,0,367,0,0,0.7,5201,9200
IT_77034,1/18/2010,0,320,0,0,2.7,2115,13146
IT_77050,1/18/2010,4,225,0,1,0.3,14280,20904
IT_77057,1/18/2010,18,23,5,2,0,896,3933
IT_77071,1/18/2010,3,63,0,1,0.3,6880,16927
IT_77077,1/18/2010,21,445,0,0,0.9,7174,10646
IT_77083,1/18/2010,21,24,10,0,22.2,7971,10319
IT_77087,1/18/2010,21,58,10,0,0.1,6605,10068
IT_77088,1/18/2010,21,220,0,0,10.2,6545,9653
IT_77129,1/19/2010,17,358,0,3,3.2,7504,16579
IT_77140,1/19/2010,20,94,0,2,11.2,1085,13263
IT_77147,1/19/2010,3,62,0,0,4.3,1714,12711
IT_77158,1/19/2010,21,24,10,0,24.2,7896,9983
IT_77163,1/19/2010,21,58,10,0,3,6340,9490
IT_77164,1/19/2010,21,220,0,0,9.6,7370,9363
IT_77180,1/20/2010,0,294,0,2,0.3,1587,19717
IT_77184,1/20/2010,0,315,0,2,1.7,2839,13105
IT_77186,1/20/2010,0,320,0,0,6.5,1276,16175
IT_77187,1/20/2010,11,2,0,1,2.6,6931,10630
IT_77199,1/20/2010,9,60,1,3,182.3,184,1088
IT_77206,1/20/2010,21,58,10,0,4.2,6964,9146
IT_77208,1/20/2010,5,90,0,0,21.2,525,3695
IT_77222,1/21/2010,0,450,0,0,0.3,2233,10149
IT_77231,1/21/2010,1,202,0,0,0.9,2734,4748
IT_77270,1/21/2010,21,24,10,0,17.9,7447,10708
IT_77276,1/21/2010,5,90,0,0,28,702,3379
IT_77326,1/22/2010,17,11,0,3,77.5,292,1316
IT_77328,1/22/2010,18,23,12,2,0,3789,8323
IT_77343,1/22/2010,3,63,0,1,1.6,5610,17161
IT_77354,1/22/2010,21,24,10,0,12.1,7932,10851
IT_77366,1/23/2010,23,183,0,2,12.1,7030,20978
IT_77369,1/23/2010,23,199,1,0,380.5,12124,16362
IT_77382,1/23/2010,0,294,0,2,0.1,2656,4840
IT_77408,1/23/2010,2,350,1,1,66.9,386,7462
IT_77410,1/23/2010,4,458,0,0,0.6,13175,17201
IT_77412,1/23/2010,17,358,0,3,1.4,8348,18952
IT_77418,1/23/2010,18,23,12,2,0,4797,17211
IT_77427,1/23/2010,20,137,0,0,0.4,2586,19614
IT_77430,1/23/2010,3,63,0,1,2.8,4207,18740
IT_77446,1/23/2010,21,24,10,0,7.8,7805,10083
IT_77447,1/23/2010,21,231,0,2,0.2,6294,8777
IT_77450,1/23/2010,21,58,10,0,3.5,6828,9996
IT_77452,1/23/2010,5,90,0,0,66.1,737,3520
IT_77454,1/23/2010,22,230,1,1,22,7118,10618
IT_77468,1/24/2010,0,275,0,0,0.1,1728,8708
IT_77476,1/24/2010,0,294,0,2,0.3,1971,5801
IT_77493,1/24/2010,17,358,0,3,0.6,13679,27954
IT_77507,1/24/2010,20,30,0,0,3.3,1819,3486
IT_77526,1/24/2010,5,90,0,0,57.4,877,3507
IT_77529,1/25/2010,7,27,0,0,3,6068,9015
IT_77530,1/25/2010,23,183,0,2,81.9,11919,23549
IT_77564,1/25/2010,11,2,0,1,1.2,7290,12491
IT_77573,1/25/2010,18,23,7,2,506.8,4265,12405
IT_77575,1/25/2010,18,23,12,2,0,4642,19695
IT_77602,1/25/2010,21,24,0,0,23.1,8174,11266
IT_77606,1/25/2010,21,58,10,0,2.6,6410,8816
IT_77642,1/26/2010,17,358,0,3,3.3,5500,19943
IT_77655,1/26/2010,20,94,0,0,3.4,960,13691
IT_77679,1/26/2010,21,58,10,0,2.2,6816,9529
IT_77701,1/27/2010,17,358,0,3,0.6,7369,21076
IT_77710,1/27/2010,3,113,0,0,4.2,2035,6838
IT_77718,1/27/2010,21,58,10,0,2.2,7513,10006
IT_77722,1/27/2010,5,101,0,0,4.5,1303,1750
IT_77723,1/28/2010,7,27,0,0,2.9,6420,9100
IT_77758,1/28/2010,17,39,0,3,1.7,11625,19161
IT_77762,1/28/2010,18,23,12,2,0,3992,18031
IT_77782,1/28/2010,3,113,0,0,1.7,1835,6398
IT_77793,1/28/2010,21,58,10,0,1.7,6913,9546
IT_77795,1/28/2010,5,90,0,0,57.2,1026,3291
IT_77841,1/29/2010,4,225,0,1,1.1,17182,21618
IT_77842,1/29/2010,4,225,0,0,0,15034,22915
IT_77847,1/29/2010,17,358,0,3,0.4,6701,21763
IT_77853,1/29/2010,18,23,12,2,0,3427,18772
IT_77863,1/29/2010,20,94,0,2,3.6,1276,13089
IT_77878,1/29/2010,9,60,1,3,45.8,303,1117
IT_77885,1/29/2010,21,24,0,0,12.1,8273,11364
IT_77893,1/29/2010,5,101,0,0,2.4,1389,1884
IT_77908,1/30/2010,0,275,0,0,0.5,842,2597
IT_77939,1/30/2010,17,358,0,3,1.8,6877,21998
IT_77942,1/30/2010,18,23,7,2,1245.1,4015,8397
IT_77944,1/30/2010,18,23,12,2,0,4268,20100
IT_77951,1/30/2010,20,94,0,0,17.5,1109,14902
IT_77978,1/30/2010,21,58,10,0,1.1,7060,9456
IT_77980,1/30/2010,5,90,0,0,35.6,803,3499
IT_77994,1/31/2010,0,256,0,0,0.4,4018,27827
IT_78000,1/31/2010,0,294,0,2,0.4,2475,4311
IT_78008,1/31/2010,1,97,0,0,2.2,1919,9450
IT_78029,1/31/2010,17,358,0,3,0.4,17539,23652
IT_78033,1/31/2010,17,39,0,3,0.8,11719,24299
IT_78036,1/31/2010,18,23,12,2,0,3591,20963
IT_78048,1/31/2010,20,30,0,0,3.9,2198,3885
IT_78053,1/31/2010,3,63,0,1,1.4,3609,21459
IT_78058,1/31/2010,9,60,1,3,87.5,426,1626
IT_78062,1/31/2010,21,14,0,0,1.8,8119,11130
IT_78075,1/31/2010,22,230,1,1,23.2,8271,10791
IT_78078,2/1/2010,23,183,0,2,164.1,11872,26712
IT_78087,2/1/2010,0,256,0,0,0.4,3639,19101
IT_78092,2/1/2010,0,294,0,2,0.2,2810,4945
IT_78105,2/1/2010,1,106,0,0,0.2,1336,10374
IT_78130,2/1/2010,18,23,7,2,1077.4,4266,11175
IT_78132,2/1/2010,18,23,12,2,0,3493,21816
IT_78151,2/1/2010,3,113,0,0,5.3,2918,13336
IT_78158,2/1/2010,21,24,0,0,30.2,8106,10497
IT_78162,2/1/2010,21,58,10,0,0.1,7268,9474
IT_78166,2/1/2010,22,230,1,1,19.5,8050,11238
IT_78175,2/2/2010,0,3,0,0,0.1,2706,7191
IT_78185,2/2/2010,0,294,0,2,0.1,3740,21952
IT_78219,2/2/2010,17,358,0,3,3.1,8860,26082
IT_78225,2/2/2010,18,23,12,2,0,4101,23190
IT_78247,2/2/2010,3,62,16,0,22.3,3365,17266
IT_78254,2/2/2010,21,156,10,0,2.3,6741,9802
IT_78255,2/2/2010,21,162,0,1,1.6,8587,11255
IT_78259,2/2/2010,21,24,10,0,39.5,7944,10773
IT_78264,2/2/2010,21,58,10,0,0.1,7416,10185
IT_78270,2/2/2010,22,230,1,1,20.7,8227,10814
IT_78272,2/2/2010,22,230,1,2,0,5473,8488
IT_78277,2/3/2010,0,3,0,0,0.1,2966,6268
IT_78280,2/3/2010,0,256,0,0,0.8,3526,24894
IT_78298,2/3/2010,17,358,0,3,1.3,11579,24319
IT_78314,2/3/2010,21,58,10,0,3.4,7083,9315
IT_78316,2/3/2010,5,90,0,0,24.6,822,4373
IT_78319,2/3/2010,5,101,0,0,2.3,1666,2272
IT_78327,2/4/2010,0,3,0,0,0.1,4698,7289
IT_78337,2/4/2010,0,294,0,2,0.6,1614,5663
IT_78344,2/4/2010,1,97,0,0,4.3,2612,10959
IT_78358,2/4/2010,1,83,0,0,56.8,2115,9470
IT_78376,2/4/2010,17,358,0,3,2.5,9127,18902
IT_78394,2/4/2010,20,137,0,0,0.2,4860,8206
IT_78417,2/4/2010,21,24,10,0,47.9,7845,10987
IT_78421,2/4/2010,21,58,10,0,2.9,7261,9426
IT_78424,2/4/2010,5,90,0,0,32.4,840,3460
IT_78428,2/5/2010,23,183,0,2,74.1,7555,17370
IT_78435,2/5/2010,0,3,0,0,0.1,2808,6878
IT_78464,2/5/2010,1,106,0,0,1,710,10894
IT_78467,2/5/2010,1,151,0,0,302.3,2299,15639
IT_78469,2/5/2010,1,83,0,0,45.7,2284,14031
IT_78470,2/5/2010,1,132,0,0,16.9,3294,12142
IT_78492,2/5/2010,17,358,0,3,1.3,10232,17415
IT_78498,2/5/2010,18,23,12,2,0,3329,21592
IT_78525,2/5/2010,3,63,0,1,2.7,5734,19390
IT_78528,2/5/2010,3,62,16,0,5.4,3871,14225
IT_78540,2/5/2010,21,24,10,0,60.5,7258,11229
IT_78591,2/6/2010,1,132,0,0,30.3,1740,12317
IT_78607,2/6/2010,17,358,0,3,3,8053,25686
IT_78620,2/6/2010,20,94,0,2,12.3,910,13714
IT_78646,2/6/2010,21,58,10,0,2.2,7043,9369
IT_78649,2/6/2010,5,90,0,0,5.7,830,4808
IT_78656,2/6/2010,22,234,0,1,2.3,11840,20657
IT_78668,2/7/2010,0,3,0,0,0.1,4801,7343
IT_78690,2/7/2010,0,320,0,0,5.5,1710,7651
IT_78691,2/7/2010,1,97,0,0,8.9,1901,11305
IT_78699,2/7/2010,1,106,0,0,0.8,1234,10236
IT_78704,2/7/2010,1,151,0,0,343.4,2476,14188
IT_78707,2/7/2010,1,132,0,0,26.8,2840,14678
IT_78728,2/7/2010,17,462,0,3,2.3,1746,2978
IT_78731,2/7/2010,17,38,0,3,1.5,3772,7276
IT_78734,2/7/2010,18,23,12,2,0,2751,21277
IT_78758,2/7/2010,3,423,0,0,226.4,8884,20003
IT_78772,2/7/2010,21,24,10,0,70.8,7498,9616
IT_78778,2/7/2010,21,58,10,0,1.8,7810,10672
IT_78786,2/7/2010,22,234,0,1,3.6,16099,20137
IT_78787,2/7/2010,22,234,0,0,0,15106,19763
IT_78788,2/7/2010,22,234,0,2,0,12997,18753
IT_78797,2/8/2010,0,3,0,0,0.1,3410,4530
IT_78809,2/8/2010,0,294,0,2,0.6,2236,7412
IT_78813,2/8/2010,0,315,0,2,0.9,1891,6854
IT_78822,2/8/2010,1,99,0,0,1.2,2500,8320
IT_78849,2/8/2010,8,166,1,0,48,2706,3631
IT_78855,2/8/2010,18,23,14,2,2455.7,1899,4501
IT_78867,2/8/2010,20,94,0,2,19.3,1586,14183
IT_78877,2/8/2010,20,30,0,0,2.4,2168,3131
IT_78901,2/8/2010,21,24,10,0,77.5,7220,9845
IT_78916,2/8/2010,22,230,1,1,17.5,7897,11397
IT_78920,2/8/2010,22,234,0,0,0,15264,19982
IT_78956,2/9/2010,1,132,0,0,20.8,2255,12677
IT_78980,2/9/2010,18,23,12,2,0,4225,17163
IT_79006,2/9/2010,3,63,0,1,6.2,3496,13689
IT_79038,2/10/2010,0,256,0,0,1.4,3966,23268
IT_79052,2/10/2010,1,83,0,0,84.9,1626,10062
IT_79058,2/10/2010,17,358,0,3,0.1,10616,26236
IT_79075,2/10/2010,9,60,1,3,326.1,182,3272
IT_79104,2/11/2010,0,268,0,2,2.2,1148,2812
IT_79108,2/11/2010,0,283,0,0,0.1,726,10219
IT_79116,2/11/2010,1,97,0,0,15,1854,10811
IT_79146,2/11/2010,11,2,0,1,7.3,6765,13849
IT_79150,2/11/2010,8,166,1,0,141.5,2599,3468
IT_79196,2/11/2010,3,62,16,0,28.6,4236,10317
IT_79200,2/11/2010,9,60,1,3,464.5,181,2978
IT_79203,2/11/2010,21,156,10,0,3.2,6735,9567
IT_79208,2/11/2010,21,24,10,0,68.1,7491,10567
IT_79213,2/11/2010,21,58,10,0,5.1,7482,9885
IT_79216,2/11/2010,5,90,0,0,61,832,1286
IT_79223,2/11/2010,22,234,0,0,0,11207,18224
IT_79254,2/12/2010,0,450,0,0,1.2,1984,6134
IT_79280,2/12/2010,1,83,0,0,91.3,1612,11713
IT_79281,2/12/2010,1,132,0,0,95.4,1698,12334
IT_79294,2/12/2010,8,166,1,0,9.7,2677,3562
IT_79297,2/12/2010,17,358,0,3,1,6775,20047
IT_79299,2/12/2010,17,38,0,3,66.4,4598,8703
IT_79301,2/12/2010,17,11,0,3,273.3,454,2978
IT_79339,2/12/2010,3,113,0,0,0,2673,5284
IT_79340,2/12/2010,9,60,1,3,673.8,172,2609
IT_79348,2/12/2010,21,24,10,0,78.5,7017,10671
IT_79353,2/12/2010,21,58,10,0,4.9,7741,10551
IT_79354,2/12/2010,5,90,0,0,11.3,904,3059
IT_79359,2/12/2010,22,230,1,0,0,7990,11251
IT_79361,2/12/2010,22,234,0,1,4.5,14431,24362
IT_79390,2/13/2010,1,97,0,0,25,756,9593
IT_79404,2/13/2010,1,106,0,0,11.8,706,8482
IT_79413,2/13/2010,1,132,0,0,54,1564,8475
IT_79433,2/13/2010,17,358,0,3,6.4,7106,18697
IT_79437,2/13/2010,17,11,0,3,47.6,682,1383
IT_79439,2/13/2010,18,23,12,2,0,4995,19559
IT_79451,2/13/2010,20,104,0,0,6.4,2044,7951
IT_79458,2/13/2010,20,137,0,0,0.6,2991,9183
IT_79476,2/13/2010,21,156,10,0,3,6965,10194
IT_79477,2/13/2010,21,162,0,1,3.3,8157,12661
IT_79486,2/13/2010,21,58,10,0,4.7,7425,10250
IT_79499,2/13/2010,22,230,1,1,15.3,860,11656
IT_79500,2/13/2010,22,230,1,0,0,8124,10714
IT_79533,2/14/2010,0,450,0,0,1.6,2253,21214
IT_79537,2/14/2010,1,97,0,0,22.4,976,9405
IT_79557,2/14/2010,1,202,0,0,9.6,1956,6032
IT_79574,2/14/2010,8,166,1,0,97.7,2270,3884
IT_79577,2/14/2010,17,358,0,3,2.6,5263,21222
IT_79584,2/14/2010,18,23,12,2,0,5090,20814
IT_79586,2/14/2010,19,44,0,2,0.1,132,199
IT_79610,2/14/2010,20,30,0,0,4.4,2085,5373
IT_79621,2/14/2010,3,113,0,0,10.6,2026,20473
IT_79622,2/14/2010,9,60,1,3,235.2,220,3227
IT_79626,2/14/2010,21,14,0,0,1.5,7990,10425
IT_79633,2/14/2010,21,24,10,0,85.3,7567,9678
IT_79638,2/14/2010,21,58,10,0,4.1,7072,10137
IT_79642,2/14/2010,5,90,0,0,1.2,922,1670
IT_79648,2/14/2010,5,101,0,0,20.6,967,2819
IT_79684,2/15/2010,1,97,0,0,24.4,598,7452
IT_79692,2/15/2010,1,132,0,0,73.9,2275,9802
IT_79705,2/15/2010,17,11,0,3,200.4,805,1930
IT_79707,2/15/2010,18,23,12,2,0,3896,21198
IT_79753,2/15/2010,21,58,10,0,3.6,7317,9945
IT_79756,2/15/2010,5,90,0,0,15.6,1170,2109
IT_79763,2/15/2010,22,234,0,1,10.4,13010,20364
IT_79777,2/16/2010,0,256,0,0,0.9,3465,23922
IT_79794,2/16/2010,1,83,0,0,293.4,1833,9337
IT_79827,2/16/2010,3,416,0,2,12.2,5382,12316
IT_79829,2/16/2010,3,62,16,0,7.1,1410,12543
IT_79832,2/16/2010,21,467,0,0,1.4,648,944
IT_79851,2/17/2010,0,275,0,0,0.3,1376,2273
IT_79857,2/17/2010,1,97,0,0,30.8,1211,8167
IT_79861,2/17/2010,1,132,0,0,29.7,1532,10477
IT_79913,2/18/2010,0,268,0,2,2.6,1682,3734
IT_79939,2/18/2010,1,105,0,0,1.6,753,5061
IT_79974,2/18/2010,17,11,0,3,232,518,1568
IT_80005,2/18/2010,3,62,16,0,12.8,3393,10908
IT_80007,2/18/2010,9,60,1,3,580,181,2634
IT_80010,2/18/2010,21,14,0,0,2.2,7909,10670
IT_80016,2/18/2010,21,24,10,0,79.3,7115,10570
IT_80021,2/18/2010,21,58,10,0,3.4,7537,10158
IT_80030,2/18/2010,22,234,0,1,8.4,13392,20795
IT_80048,2/19/2010,0,268,0,2,7.1,1881,3399
IT_80069,2/19/2010,1,97,0,0,28.7,1715,7895
IT_80090,2/19/2010,1,132,0,0,39.6,1595,11367
IT_80149,2/19/2010,9,60,1,3,835.9,237,2606
IT_80157,2/19/2010,21,24,10,0,70.3,7340,10547
IT_80222,2/20/2010,1,106,0,0,16,597,9422
IT_80238,2/20/2010,8,139,0,2,5.2,968,1518
IT_80241,2/20/2010,17,358,0,3,26.3,491,18496
IT_80258,2/20/2010,20,94,0,0,46.4,921,12396
IT_80275,2/20/2010,3,416,0,2,14.6,4289,11754
IT_80276,2/20/2010,3,63,0,1,4.5,4502,11161
IT_80279,2/20/2010,3,62,16,0,7.1,3176,9888
IT_80288,2/20/2010,21,14,0,0,2.9,7520,10169
IT_80294,2/20/2010,21,24,10,0,80.8,7544,9272
IT_80299,2/20/2010,21,188,0,0,2.4,3005,4596
IT_80301,2/20/2010,21,58,10,0,2.4,7860,10198
IT_80325,2/21/2010,0,3,0,0,0.2,2359,3003
IT_80336,2/21/2010,0,275,0,0,0.7,1983,3186
IT_80386,2/21/2010,17,358,0,3,11.6,5741,17192
IT_80389,2/21/2010,17,39,0,3,5.5,9576,20348
IT_80419,2/21/2010,20,210,1,2,0,1291,2507
IT_80421,2/21/2010,3,63,0,1,3.5,1665,7657
IT_80425,2/21/2010,3,80,0,2,7,3008,8375
IT_80427,2/21/2010,9,60,1,3,381.2,237,2666
IT_80438,2/21/2010,21,24,10,0,83.7,7386,10074
IT_80443,2/21/2010,21,58,10,0,2.1,7741,9972
IT_80462,2/22/2010,0,3,0,0,0.1,2303,4193
IT_80469,2/22/2010,0,268,0,2,6.9,2745,4479
IT_80533,2/22/2010,17,11,0,3,51.5,558,1469
IT_80535,2/22/2010,18,23,12,2,0,2664,17570
IT_80559,2/22/2010,20,30,0,0,4.5,1457,4530
IT_80568,2/22/2010,3,416,0,2,13.5,4021,12175
IT_80583,2/22/2010,21,24,10,0,97.3,6667,10607
IT_80584,2/22/2010,21,231,0,2,0.6,6374,9130
IT_80588,2/22/2010,21,58,10,0,1.8,8340,10112
IT_80595,2/22/2010,5,471,1,2,1.5,2820,4167
IT_80601,2/22/2010,22,230,1,2,0,6515,9514
IT_80612,2/23/2010,0,224,0,0,1.9,4540,9020
IT_80619,2/23/2010,0,268,0,2,3.5,2321,3638
IT_80649,2/23/2010,1,106,0,0,6,629,8627
IT_80671,2/23/2010,17,358,0,3,21.7,3854,19569
IT_80676,2/23/2010,18,23,12,2,0,2617,15738
IT_80710,2/23/2010,3,416,0,2,21.9,4339,11627
